id,rated,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,minutes
hRiMojQM,True,black,20+0,staccato_allegro,1289,mekaprofili,1442,e4 e5 d3,C20,King's Pawn Game: Leonardis Variation,3,20
l9zWUOip,False,black,25+0,vladimir-kramnik-1,1432,xlarevo,1493,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6,C68,Ruy Lopez: Exchange Variation,7,25
IlQp1eqc,True,white,10+0,sombragris,1728,tabellaria,1527,d4 d5 c4 c6 Nf3 e6 Nc3 dxc4,D31,Semi-Slav Defense: Noteboom Variation,8,10
h2hDoQfF,True,white,10+0,apalin,1899,hincesti007,1512,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,10
pxFCsxI1,True,white,10+0,noobdude,1636,killer2017,1939,e4 e5 Nf3 Nc6 Bc4 Nf6,C55,Italian Game: Two Knights Defense,6,10
cWybHfam,True,black,10+0,apalin,1903,gerard1963,1896,e4 c5 Nf3 d6 c3,B50,Sicilian Defense: Delayed Alapin,5,10
IQEo7oPG,True,draw,10+0,dedy78,1304,edu_r,1287,e3 d5 d4,D00,Queen's Pawn Game #2,3,10
kDHFGoZl,True,black,10+10,oso_bucholz,2290,egor2001,2317,e4 c5 b4 cxb4 a3 bxa3,B20,Sicilian Defense: Wing Gambit |  Carlsbad Variation,6,10
bDxF8kED,True,white,10+0,severechess19,1500,ilkee,1458,d4 d5 c4 e6,D30,Queen's Gambit Declined,4,10
oJEaprhr,True,white,30+10,eie24,2051,dominguero,1810,e4 e5 Nf3 Nc6 Bc4 Nf6 d3,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,30
MktSq6p4,False,white,10+0,hamedbriki,1970,sarest,1506,e4 c5 Nc3 a6 Nf3,B28,Sicilian Defense: O'Kelly Variation |  Yerevan System,5,10
aEhWgb6j,True,white,15+0,neilswarner,1693,astronautearl101,1500,d4 Nf6 d5,A45,Indian Game: Pawn Push Variation,3,15
Cd4PYJlI,False,black,25+15,sbasari,1610,totonut,1778,c4 c5 Nc3,A34,English Opening: Symmetrical Variation |  Normal Variation,3,25
eLIDnsgG,True,white,15+0,baranornarli,1762,benjapercu,1789,d4 Nf6 c4 g6 Nf3 Bg7 Bg5 d6 Nc3,E61,King's Indian Defense: Smyslov Variation,9,15
2zfxBtxG,True,white,10+5,asdf988,1694,drunkenfluteplayer,1329,e4 e5 Nf3 Nf6 Nc3 Nc6 a3,C46,Four Knights Game: Gunsberg Variation,7,10
7gI00SlY,True,white,10+0,quantumbear,995,businessman47,1167,e4 e5 Bc4,C23,Bishop's Opening,3,10
WLsc1idb,True,black,10+0,antonchess29,1241,nur0c,1280,e4 c5 d4,B21,Sicilian Defense: Smith-Morra Gambit #2,3,10
qIRVxdSv,True,black,60+0,spanishamerican,1295,nakuradesu,1347,e3,A00,Van't Kruijs Opening,1,60
VQrk575w,False,white,10+0,brandonbos,1480,jdyerjdyer,1209,e4 d6 d4,B07,Pirc Defense #5,3,10
YFiQl73O,True,white,10+0,hargle,1333,karsh,1302,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6,10
czRykULH,True,white,10+8,rafpep17,1303,islam01,1406,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10
IbBY2Y9Z,True,white,10+0,leizka,1573,vector1,1653,d4 e6,A40,Horwitz Defense,2,10
gFa90v0f,True,white,15+15,colombiaeddy,1715,f1v3,1648,d4 d5 Bf4 Nf6 Nf3,D02,Queen's Pawn Game: London System,5,15
5xXoCwL4,True,black,15+5,dumb_robot,1228,gjdgjdfj,1766,e4 c5 Nf3 d6,B50,Sicilian Defense,4,15
rw7RU3xt,True,white,10+0,everybodylovesjesus,2131,ahmd11,2018,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6,B45,Sicilian Defense: Four Knights Variation,10,10
u7zSE8Xc,True,white,10+5,axim188,2038,donixtlan,2065,d4 Nf6 c4 g6 Nc3 Bg7,E61,King's Indian Defense,6,10
MgoXD3YY,True,white,10+0,joseangelcr,1231,userx100,1311,e4 c6,B10,Caro-Kann Defense,2,10
HMPvndpK,True,black,10+0,shadowdatsas,1582,toni915,1586,e4 d5 f4,A03,Bird Opening: Williams Gambit,3,10
OMlu601A,True,white,10+0,curry117,1560,gustavox,1403,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4,10
9BknF5nX,True,white,10+0,irene1233,1347,e7018,1268,e3,A00,Van't Kruijs Opening,1,10
982zjIYZ,True,white,15+5,hamzasadji,1340,stellanova,1190,e4 e5 Nf3 Nf6,C42,Petrov's Defense,4,15
nyU0rFbc,True,black,10+0,vertis9016,1981,networkchess2,1941,d4 d5 c4 e6 Nc3 Nf6 Nf3 c6,D43,Semi-Slav Defense,8,10
e5jiGflb,True,white,10+0,shazanmj,1469,chicago_chess,1485,e4 e5 Bc4 Nc6 Nf3 Nf6 d4 exd4,C44,Scotch Game: Scotch Gambit |  Dubois Reti Defense,8,10
jIghrahe,True,white,10+0,behrooz36tehran,1846,amaks,1719,d4 e6 c4 Nf6 Nc3 Bb4 Bg5,E30,Nimzo-Indian Defense: Leningrad Variation,7,10
pDoxtPqR,True,white,15+0,anakgreget,1663,samat,1790,e4 c5 Nc3 Nc6,B25,Sicilian Defense: Closed Variation |  Traditional,4,15
oyUHmy0C,True,white,18+19,nikola-t,1850,chita,1285,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6,18
PtxIO9jg,True,white,10+0,madskillzz,1476,mistershy,1481,e4 e5 Nf3 Nf6 Bc4,C42,Russian Game: Urusov Gambit,5,10
WPRh1lGW,True,white,10+0,bobasper,1504,shadowdatsas,1519,e4 c5 c3,B22,Sicilian Defense: Alapin Variation,3,10
c3aTeBza,True,white,120+0,lesnick86,1623,nederlander2,1456,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6,C50,Italian Game: Giuoco Pianissimo |  Normal,8,120
06N5Bbxe,True,white,10+10,lcover,1382,srathor,1388,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 exd4,C47,Four Knights Game: Scotch Variation Accepted,8,10
lQfvyTY1,False,white,10+0,balaa,1469,tux09,1536,e4 e5 Nf3 Nf6 Nc3 Nc6 Bb5 Bc5,C48,Four Knights Game: Spanish Variation |  Classical Variation,8,10
FULn62Wp,True,white,10+0,ea26,1717,cutiepanda,1595,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8,10
fVrvDDyE,True,black,10+0,lexisvar,2513,kerboodle,2383,e4 d6,B07,Pirc Defense #4,2,10
B23mrd0W,True,black,10+0,jg2017,1606,yudi-aja,2074,d4 Nf6,A45,Indian Game,2,10
kVFi8zCG,True,black,10+0,lucagi,1197,dinobzik,1197,e4 e6 d4 d5 e5,C02,French Defense: Advance Variation #3,5,10
N8vjPKro,True,black,15+0,thegasmask,1340,laira,1567,Nf3 g6,A04,Zukertort Opening: Kingside Fianchetto,2,15
aMPPfohl,True,black,11+3,scardanelli,1173,trickysuperfreak,1221,Nf3 d5 d4 Bg4,D02,Queen's Pawn Game: Anti-Torre,4,11
P1u6ph3R,False,white,10+60,hus1972,1102,gmsohum,1810,e3,A00,Van't Kruijs Opening,1,10
MoFeiCeO,False,white,15+15,canexd,1104,elchidowan,1069,c4 e5,A20,English Opening: King's English Variation,2,15
5liQdaIN,True,white,15+8,weskin,1894,kreso87,1961,c4 c5,A30,English Opening: Symmetrical Variation,2,15
maZOeSFv,True,white,10+0,ludast,1219,overdosed,1162,d4 e6,A40,Horwitz Defense,2,10
Yqmpr2Jl,True,draw,10+0,panscrub5,1553,oguzkagangurer,1607,e4 c5 Nf3 d6,B50,Sicilian Defense,4,10
tYdEE0YW,False,white,11+0,tzgeorgios,1683,mahmoud_safyan,1649,d4 e5 dxe5 d6,A40,Englund Gambit Complex: Hartlaub-Charlick Gambit,4,11
RVN0N3VK,False,black,15+30,daniel_likes_chess,1413,soultego,2108,e4 Nc6 d4 e5 d5,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,15
XGjY9TWk,True,white,20+10,hassan1365416,1582,chess_move,1260,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6,C50,Four Knights Game: Italian Variation,8,20
3a431g2o,True,white,25+0,canaboy,1312,andreas00,1118,Nf3 e6 e4,C00,French Defense: Knight Variation,3,25
CicagovF,True,black,10+10,ramos-1993,1869,aka121,1811,d4 Nf6 c4 g6 Nf3 d5 g3 Bg7 Bg2 O-O O-O,D77,Neo-Gruenfeld Defense: Classical Variation,11,10
UXAiUqR2,True,black,10+0,yazeed_bani_saleem,1772,nachoro,1612,e4 e5 d4 exd4 Qxd4 Nc6 Qe3 Nf6,C22,Center Game: Berger Variation,8,10
4c813YSv,True,black,15+5,trial-__gre,1588,speedlearn,1533,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,15
tCOHA98B,True,white,13+13,slava010976,1263,vivacaligula,1251,e4 e5 d3,C20,King's Pawn Game: Leonardis Variation,3,13
1bMFoPIz,True,white,15+8,zhaska,1702,omega76,1728,d4 d5 c4 c6 Nc3,D10,Slav Defense #2,5,15
7rbdtPwO,False,white,30+2,sassou,1276,maougnassou,1308,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,30
7dyW7S9t,True,black,10+0,aszilagyi,2060,stergioos,2111,d4 Nf6 c4 e6 Nc3 Bb4,E20,Nimzo-Indian Defense,6,10
JeCmpjII,True,black,10+0,cutiepanda,1586,carlosortizgarrido,1863,e4 e5 Nf3 d6,C41,Philidor Defense #2,4,10
Ja9Gn5vJ,True,white,10+0,pranjul,1552,fandm-lancaster,1334,e4 e5 Bc4 Nf6 d4,C24,Bishop's Opening: Ponziani Gambit,5,10
NmnwGdXq,True,white,45+45,jaivl,1926,soldadofiel,1982,c4 e5 Nc3 Nf6 Nf3 Nc6,A28,English Opening: King's English Variation |  Four Knights Variation #2,6,45
NmeXh1uu,True,white,15+10,jposthuma,2406,juanma206,1704,d4 d5 c4 c6 Nf3 Nf6 Nc3,D15,Slav Defense: Three Knights Variation,7,15
ZTvUvIGl,True,white,15+10,ehsano,1866,artykom,2054,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3,C54,Italian Game: Giuoco Piano |  Greco's Attack,13,15
2gk8bkUO,True,black,10+0,nesa10,2143,sergeypolozhiev,2032,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10
LCDGRDtM,False,black,10+0,tkhands,1500,sleepez,2026,d4 e6 c4 d5,D30,Queen's Gambit Declined,4,10
8lqflAf6,True,white,10+0,jotao,1726,vishalvasans1,1589,e4 e6 d4 d5 exd5,C01,French Defense: Exchange Variation,5,10
SEf5z62v,True,black,10+0,namasayapusher,1606,aleph6,1680,e4 d5 exd5 Nf6,B01,Scandinavian Defense: Modern Variation #2,4,10
UkQ8ux6J,True,draw,10+0,alex_anaua,1768,jomax100,1896,e4 e6 Nf3 c5 d4 d5,B40,Sicilian Defense: Marshall Counterattack,6,10
U9FokBKx,True,white,10+0,chessbro47,2201,dumbsaint,1835,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bg5,B94,Sicilian Defense: Najdorf Variation,11,10
bTU3UicY,True,white,180+0,carlosz,1427,xamio,970,e4 e5 Bc4 Nc6 Nf3 Nf6 Ng5,C57,Italian Game: Two Knights Defense |  Knight Attack,7,180
CiAXHcdd,False,white,90+0,snappppp,2197,basakcesur,1785,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5,C45,Scotch Game: Scotch Gambit |  Advance Variation,9,90
xji94KKX,True,white,10+0,mrheroin,1352,sonicsfe,1431,e3,A00,Van't Kruijs Opening,1,10
KfuKdhkr,True,black,7+2,abolfazl1386,1500,smartduckduckcow,1901,d4 d5 c4 c6 Nc3,D10,Slav Defense #2,5,7
SFhda91Z,True,white,30+0,appanov,1594,artem555,1545,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7,B17,Caro-Kann Defense: Karpov Variation,8,30
CpKITIfs,True,black,8+0,toitles,1506,jermad,1452,e4 e5 Nf3 Qf6,C40,King's Pawn Game: McConnell Defense,4,8
3KkhSXlX,True,white,20+0,zhaska,1703,juan67,1771,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5,D85,Gruenfeld Defense: Exchange Variation,8,20
urWwvItl,True,white,10+0,adatene,1578,pawiscorpio,1576,e4 e5 Nf3 Nc6 Bc4 Bc5 c3,C53,Italian Game: Classical Variation #2,7,10
GN07Pfuz,True,white,20+0,braca15,1364,abdiellopez4,1156,d4 e5 Nf3,A40,Englund Gambit Declined |  Reversed Alekhine,3,20
QhMsuvnB,True,white,10+7,profeblanco,1559,dikietv,1500,e4 e5 f4 Qh4+ g3,C30,King's Gambit Declined: Keene's Defense #2,5,10
BfEno2nC,True,black,12+3,mrmandelbrot,1180,hamid9,1674,e4 e5 d4 exd4 Qxd4 Nc6,C22,Center Game: Normal Variation,6,12
QIiPsN3Z,False,black,10+20,anonymous_enemy,1500,lance5500,2621,b3 Nf6,A01,Nimzo-Larsen Attack: Indian Variation,2,10
zy8Y3u5i,True,black,10+5,armkav,1449,eder98765,1475,e4 e5 Nf3 Nc6 Bb5 d6,C62,Ruy Lopez: Steinitz Defense,6,10
R7iL6PvJ,True,white,10+0,youralterego,2270,cleanbishop12,1613,e4 e6 Qe2,C00,French Defense: Chigorin Variation,3,10
Wj4EAbMt,True,white,10+0,crax_is_bax,1649,b247,1672,d4 d5 Nf3,D02,Queen's Pawn Game: Zukertort Variation,3,10
tfKCa5g6,True,white,5+5,amir2002zzz,2418,horuspower,2067,d4 d5 Nf3 e6 c4 Nf6 Bg5,D30,Queen's Gambit Declined: Traditional Variation,7,5
Fwn53ghw,True,black,10+0,pradeeprajjjj,1311,masterzyd,1272,e3 e5 d4,A40,Englund Gambit Declined |  Reversed French,3,10
e99Zvuey,False,white,10+0,chesswithmom,2294,schoonied,1319,e4 e5 Nf3 Nc6 Bb5,C60,Ruy Lopez,5,10
XShBaH8A,False,black,10+0,mcdaman,1414,mjt348,1591,e4 e6 Nf3,C00,French Defense: Knight Variation,3,10
w2SzJVPz,False,black,30+30,ahmedgomez,1445,mahmoud_safyan,1649,e4 e5 Bc4 Nf6 Nc3,C26,Vienna Game: Stanley Variation,5,30
DncuJJU9,False,black,15+10,fourtwenty,1554,kuba226,1510,e4 e5 Nf3 Nc6 d4 exd4 Nxd4,C45,Scotch Game,7,15
dZsvIkKo,True,white,45+45,petruchio,1421,nitin123,1190,d4 d5 c4 dxc4,D20,Queen's Gambit Accepted,4,45
C3aU6UhF,True,black,15+15,ecekbc,1269,cape217,1421,e4 c5 Nf3 d6 d4,B54,Sicilian Defense,5,15
OK2C2s2g,True,black,15+5,bhirghu,2001,rb52,2030,e4 d6 d4 Nf6,B07,Pirc Defense,4,15
nIs1qsSn,True,black,10+0,samoo1477,1748,rmorphy,1813,e4 Nf6 e5 Nd5 d4 d6,B03,Alekhine Defense,6,10
1TzEvC9a,True,draw,10+0,arnchess,983,bischopscup,1167,e4 c5 c3 d6 Nf3,B50,Sicilian Defense: Delayed Alapin,5,10
1ZeBVc5V,True,black,10+0,isachess,1846,turix,1869,e4 e5 Nf3 d6 d4,C41,Philidor Defense,5,10
4LPlgruA,True,black,10+0,theanimal1990,1916,hus1972,1222,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5,C45,Scotch Game: Scotch Gambit |  Advance Variation,9,10
xlMLlebD,True,black,10+0,wolf2875,1788,behrooz36tehran,1853,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6,10
fdbZQKCx,False,black,10+0,axelpro446,1501,riverhorse,1606,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6,C68,Ruy Lopez: Exchange Variation,7,10
zl3icEvw,True,white,12+0,tchicota51,1042,jayaram,1159,b3 e5 Bb2,A01,Nimzo-Larsen Attack: Modern Variation #2,3,12
xnMevRt7,False,black,15+2,solidchess_hehe,1562,lzchips,2210,b3 d5,A01,Nimzo-Larsen Attack: Classical Variation,2,15
SlppxWlS,True,white,15+3,wei2,1615,binder47,1500,d4 b6,A40,English Defense #2,2,15
e824U48I,True,white,5+5,anejbegunje,2218,bashir2015,1953,d4 Nf6 Nf3 d5 Bf4,D02,Queen's Pawn Game: London System,5,5
y65ilxPM,True,white,10+0,ali_barcelona,1498,kolgrim,1147,g3,A00,Hungarian Opening,1,10
mqnUNw8n,True,black,10+0,flafel26,1564,grandaddypurp,1577,d4 d5 Nc3 e6 e4 Bb4,C15,French Defense: Winawer Variation,6,10
8VGAjUmT,True,black,8+8,mrhankey,1336,mohammad_baharan,1424,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,8
Bxk2Cw3t,True,black,15+0,torreaislada,1781,justanotherguy321,1930,Nf3 d5 e4,A06,Zukertort Opening: Tennison Gambit,3,15
fmknzWv3,True,white,5+8,projetoxadrez,1332,thebestofthebad,1001,e4 Nh6,B00,Hippopotamus Defense #2,2,5
qRydOA3u,False,black,15+30,bigkingamir,952,redwood,1410,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4,15
JCCHW4qG,True,white,5+5,traced,2191,itsmagic,2077,c4 e5 Nc3 Nf6 Nf3 d6 d4,A54,Old Indian Defense: Two Knights Variation,7,5
4xJuL3iO,True,white,5+8,ryuaraki,1158,amethystw,1500,d4 d6,A41,Queen's Pawn,2,5
xe5op87j,True,white,5+5,gelus,1598,batusai809,1359,c4 e6,A13,English Opening: Agincourt Defense,2,5
k5RRigrS,True,white,15+15,scorchedturf,1398,dfuz6,1416,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8,15
VFpK0teP,True,white,15+5,sonicsfe,1440,nunoabreu,1777,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6,C50,Italian Game: Giuoco Pianissimo |  Normal,8,15
uWZ25miV,True,black,10+3,jomax100,1910,gionabaldo,1849,d4 d5 c4 e6 Nc3 Nf6 cxd5,D35,Queen's Gambit Declined: Exchange Variation,7,10
glnCWgLU,False,black,15+0,kerilka,1697,mika2012,1776,b4 e5 Bb2 f6 e4,A00,Polish Opening: Tartakower Gambit,5,15
330uwpWK,True,white,5+5,renaud660514,1667,drunkenfluteplayer,1361,e4 c5 d4,B21,Sicilian Defense: Smith-Morra Gambit #2,3,5
vWH6XRWh,True,black,10+0,yellow_dragon,1947,aleksandrsedleckij,1909,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f3 O-O Be3 e5 d5,E87,King's Indian Defense: Saemisch Variation |  Closed Variation,13,10
b0NYcWMA,True,black,10+0,skorpom03,1059,littlekitty83,1016,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4,10
8iCBDNOc,True,black,10+0,a_p_t_e_m_u_u,1306,antitexnik,1298,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6,C50,Four Knights Game: Italian Variation,8,10
eij5Wwbt,False,black,10+0,magnus_dong,1508,halidov,2016,d4,A40,Queen's Pawn,1,10
C93FmFIq,False,white,180+180,jonhnyorion,1500,vudo1012,1500,e4 b6,B00,Owen Defense,2,180
i5PBosNT,True,white,10+0,ridics,2100,renanreis,2276,d4 Nf6 c4 e6 Nf3 c5 d5 b5 dxe6 fxe6 cxb5 d5,E10,Blumenfeld Countergambit Accepted,12,10
PFjigVJt,True,black,5+5,holycow,1576,totti,1256,d4 d5 c4 e6,D30,Queen's Gambit Declined,4,5
qKgBCodj,True,black,10+0,robox68,1214,rhysmc123,1376,e4 e5 Nf3 d6 d4,C41,Philidor Defense,5,10
YLXFQ9Z4,True,black,15+0,elcidestaron,1847,przema2011,1712,d4 Nf6,A45,Indian Game,2,15
6ECfCWKM,True,black,10+5,ozguragarr,1387,hafz1350,1547,e4,B00,King's Pawn,1,10
NVb6tivX,True,black,10+0,jul-ana,1186,mohammad9182,1745,d4 Nf6 Nf3 g6,A49,East Indian Defense,4,10
0WUOwfrw,True,black,20+40,ivanbus,1334,katana_blade,1253,e4 Nc6 Nf3 e5 d4,C44,Scotch Game,5,20
t5PCTILF,True,black,10+0,basico,1878,jdbarger,1801,e4 e6 d4 d5 e5 c5 Nf3,C02,French Defense: Advance Variation |  Nimzowitsch System,7,10
cqrATt9o,True,white,10+0,juncinmestrella,1910,isachess,1862,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,10
hm1hlEEp,True,white,10+0,mobin1388,1846,rumrunner,1834,d4 b6,A40,English Defense #2,2,10
ehEMiCKy,False,white,10+0,brazil01,1704,aidenleahycrooks,1862,e4 e5 Nf3 Nc6 Bb5 Nge7,C60,Ruy Lopez: Cozio Defense,6,10
Mngb24u0,True,black,15+10,robixy,2104,stoptryingsodamnhard,1903,e4 a5,B00,Ware Defense,2,15
2us9DubP,True,black,5+8,hasanc,1576,jabekens,1931,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6,B56,Sicilian Defense: Classical Variation,10,5
MBnszsWx,False,white,180+0,jonhnyorion,1500,vudo1012,1500,e4 e6 Nf3,C00,French Defense: Knight Variation,3,180
iHVUapwj,True,white,10+0,cian1709,1527,madd_hatter,1501,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3,10
COtpCwpi,True,white,7+9,bleda,1332,constant1ne,1252,e3,A00,Van't Kruijs Opening,1,7
yn0S0FiX,False,white,180+5,bu11d0zer,1366,improbablyhigh,1483,e4 c5 Nf3 g6 d4,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,180
kfwOG81F,True,black,10+0,psyko03,1808,lordofking,2175,e4 c5 d4 cxd4 c3 Nf6 e5 Nd5,B22,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8,10
XuQ6l7eu,True,white,10+0,asianindahouse,1482,atanuk,1508,e4 e5 Nf3 Nc6 Bc4,C50,Italian Game,5,10
I50d4XHV,True,white,7+15,abcd0987,1903,pavelsps,1985,e4 d5 exd5 Nf6,B01,Scandinavian Defense: Modern Variation #2,4,7
dowHMjIB,True,white,10+8,a99mimon,1545,dipset,1497,d4 d6 c4,A41,Old Indian Defense,3,10
7uyLThgu,True,white,15+5,taborluna,1544,d_war,1528,e4 c6 d4 d5 e5,B12,Caro-Kann Defense: Advance Variation,5,15
BTqWnWRo,True,black,8+0,hennihop,1833,samoo1477,1705,d4 Nf6 Nf3 b6,A47,Queen's Indian Defense,4,8
bt7zA9eR,True,white,10+2,denisgodunov,1555,louisferdinand,1566,e4 e5 d4 Nc6 Nf3,C44,Scotch Game,5,10
E8sTxMED,True,white,30+0,erikweisz,1394,faas85,1414,d4 d5 c4 Nf6,D06,Queen's Gambit Refused: Marshall Defense,4,30
eHDZtxTg,True,black,15+0,elcidestaron,1798,khalon,1764,e4 e5 Nf3 Nc6 c3 d5 Bb5,C44,Ponziani Opening: Spanish Variation,7,15
ghixmFbh,True,black,10+10,halma,984,dragonstar1738,1378,d4 d5 e4 dxe4 f3,D00,Blackmar-Diemer Gambit: Gedult Gambit,5,10
7cSVPQmP,True,black,10+0,chicago_chess,1412,patroclos1936,1679,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,10
UuTaFsFh,True,black,10+0,jdy,1118,mystylus,1002,d4 Nc6,A40,Mikenas Defense,2,10
Rzr2xcbk,True,black,5+8,christkaps,1297,qwentin1103,1659,e4 c6 d4 d5 exd5,B13,Caro-Kann Defense: Exchange Variation,5,5
J3JtREZj,True,white,14+17,normalman,1153,evan_h1234,1330,g3 c5 e4,B20,Sicilian Defense: Lasker-Dunne Attack,3,14
o7AQGiYV,True,white,10+0,surajsahu01,2044,sergeypolozhiev,2047,e4 e5 Nf3 Nc6 Bc4 Bc5 c3,C53,Italian Game: Classical Variation #2,7,10
4C9wlcMh,True,white,5+8,rfabian,1476,spikyturtle,1367,e4 b6,B00,Owen Defense,2,5
xfJxYqQh,True,white,20+15,lodzianin,2023,anibalpg,2055,e4 e6 d4 d5 exd5,C01,French Defense: Exchange Variation,5,20
gpVo6qpL,True,white,15+0,ashok-arora,1221,dunci,1173,d4 d5 Nc3 e5,D00,Queen's Pawn Game: Veresov Attack |  Shaviliuk Gambit,4,15
TZ6CmLGQ,True,white,10+5,manrod420,1406,petrovich1967,1496,c4 e5 e4,C20,English Opening: The Whale,3,10
nXusdp68,True,white,10+0,part74,1460,baksin,1242,e4 e5 Nf3 Nc6,C44,King's Knight Opening: Normal Variation,4,10
toVqDBGO,True,black,5+10,true_god,1178,madhatt3r,1744,Nc3,A00,Van Geet Opening,1,5
pfd9wolO,False,black,15+0,samehallourdi,1311,wizard_nick,1382,e4 e5 Nf3 Nf6 Nxe5 Nxe4,C42,Russian Game: Damiano Variation,6,15
kR6L0fOR,True,black,10+0,lvovich,2084,revhas,2140,e4 c5 f4,B21,Sicilian Defense: McDonnell Attack,3,10
N0ZyRvtx,True,white,10+8,nigelnaomi,1787,tomanooo,1296,d4 e6 e4,C00,French Defense: Normal Variation,3,10
u8ggaevt,True,white,10+0,masterzyd,1285,krizchess,1279,e4 Nc6,B00,Nimzowitsch Defense,2,10
2hBy2eJ2,True,black,10+0,dinobzik,1226,vitaminex,1848,e4 e5 Nf3 Nf6 Nc3 Nc6,C46,Four Knights Game,6,10
6QpcYyLc,True,white,6+4,rodrigowski19,1239,brunodecarry,1064,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,6
GAMrW9iV,True,black,10+0,dyson,1582,docboss,1592,d4,A40,Queen's Pawn,1,10
Hbdoyf4W,True,black,7+2,anonyaus123456789,1799,bezzy3004,1500,e4 b6,B00,Owen Defense,2,7
aT6ZatBy,False,draw,10+8,decibelzerg,1500,mcdaman,1414,e4 e5 f4 Nc6,C30,King's Gambit Declined |  Queen's Knight Defense,4,10
7osAIvsP,True,black,5+5,hhammoud01,1352,klexus,1610,e4 e5 Nf3 Nc6 Bc4 Nf6,C55,Italian Game: Two Knights Defense,6,5
b3ECbNAF,True,black,10+0,apis11,2011,adesh46,1828,e4 e5 Nf3 Nc6 d4 exd4 Nxd4,C45,Scotch Game,7,10
SWhTktxJ,True,white,10+0,swarchak,1264,bigbrother101,1370,e4 e5 Nf3 Nc6,C44,King's Knight Opening: Normal Variation,4,10
kYrQeky3,True,white,20+0,jeepitou,1669,swingnoodle,1308,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6,20
xNeUwMhV,True,white,15+15,yorashi,1300,tensors,1333,e4 c5 Nf3 d6 Bb5+ Bd7,B52,Sicilian Defense: Canal Attack |  Main Line,6,15
QQBVc2UZ,False,black,10+2,wikiplayschess,1839,tandemchess,1673,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 d3,C78,Ruy Lopez: Closed Variations |  Martinez Variation,11,10
Xou02xK5,True,black,10+0,lalinea,1775,nico1990,1836,Nf3 Nf6 g3 g6,A05,King's Indian Attack: Symmetrical Defense,4,10
DijZlfMy,False,white,7+2,taranga,1289,yugesh_naidu,1311,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,7
ytfSfDCv,True,white,14+4,flashundtibbers,1417,arthurmadson,1260,e4 c6 Nf3 d5 Nc3,B10,Caro-Kann Defense: Two Knights Attack,5,14
