id,rated,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
FV7DDl29,TRUE,white,15+15,webkin,1580,frost3d,1283,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 e5,B01,Scandinavian Defense: Anderssen Counterattack,8
30bKV3tQ,FALSE,draw,15+15,webkin,1580,artas123,1958,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6
NuLoYCpn,FALSE,black,15+15,pequerrecho,1710,webkin,1580,b3 d5,A01,Nimzo-Larsen Attack: Classical Variation,2
grMcgoWt,TRUE,white,15+15,tekhola,1500,webkin,1589,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
a27RYbbR,TRUE,black,30+0,igorqs,1580,webkin,1578,d4 d5 c4 c6 Nf3 Nf6 Nc3 g6,D15,Slav Defense: Schlechter Variation,8
UlGmqbFs,TRUE,white,10+5,naucrates,1693,webkin,1586,e4 e5,C20,King's Pawn Game,2
s6JM1Krd,TRUE,draw,15+10,webkin,1584,remedy93,1648,e4 e5 Nf3 Nc6 Bc4 Nf6 d3,C55,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7
78aKM80j,TRUE,white,15+15,webkin,1575,anra_d,1545,e4 e5 Nf3 Nc6 Bc4,C50,Italian Game,5
VsuMusdM,TRUE,black,15+15,webkin,1587,ojgen,1568,e4 e5 Nf3 Nc6 c3 Nf6,C44,Ponziani Opening: Jaenisch Counterattack,6
wlaB1tLl,TRUE,black,15+5,zurdo57,1514,webkin,1578,d4 d5,D00,Queen's Pawn Game,2
A47r2HeH,TRUE,white,10+10,aekacab,1545,webkin,1590,d4 d5,D00,Queen's Pawn Game,2
L3mV7kEy,TRUE,black,15+15,regaguay,1581,webkin,1596,e4 e5 Nf3 Nc6 Bb5 Bc5 O-O Nf6,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8
adzsIkHb,TRUE,white,15+15,webkin,1562,ninepoundhammer,1605,e4 e5 Nf3 Nc6 Bc4 Be7 d4 exd4,C44,Scotch Game: Benima Defense,8
hq5iX0Dh,TRUE,black,15+15,vpk1,1389,webkin,1555,e3 e5 d4,A40,Englund Gambit Declined |  Reversed French,3
73Z0JvFd,FALSE,black,15+5,webkin,1555,estebanpinto72,1256,e4 e5 Nf3 Nc6 Bc4 h6,C55,Italian Game: Anti-Fried Liver Defense,6
Jb2HUm8K,FALSE,white,15+5,estebanpinto72,1256,webkin,1555,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
xZrfKsir,FALSE,white,15+5,webkin,1555,estebanpinto72,1256,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5
bKgP1oKQ,TRUE,white,15+15,webkin,1545,wat3rm310n,1550,e4 c6 d4 d5 e5,B12,Caro-Kann Defense: Advance Variation,5
wRPFpmvB,TRUE,black,15+15,xearo,1622,webkin,1531,d4 d5 c4 c6 Nc3,D10,Slav Defense #2,5
jci3Qa8o,FALSE,black,15+15,hugobrito,1514,webkin,1524,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6,C53,Italian Game: Classical Variation,8
mrEH6v3F,FALSE,black,15+15,webkin,1524,dansker,2243,e4 c6 d4 d5 e5,B12,Caro-Kann Defense: Advance Variation,5
T6N0DMh9,FALSE,black,15+15,i_mostly_play_drunk,1320,webkin,1524,e4 e5 Bc4 Nf6 Nf3 Nc6 d4 Bd6,C55,Italian Game: Scotch Gambit Declined #2,8
VlnGFTQp,FALSE,white,15+15,webkin,1524,akcium,1565,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5,C50,Four Knights Game: Italian Variation,8
xwyE35dV,FALSE,white,15+15,webkin,1524,trader1960,1422,e4 e5 Nf3 Nf6 Nxe5,C42,Petrov's Defense #2,5
XylIqaaN,FALSE,white,15+15,phelipi,1523,webkin,1524,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
3gUd8ChP,TRUE,black,15+10,paulcm85,1567,webkin,1518,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6
tlno6rqM,TRUE,white,20+5,searchingforbobby,1470,webkin,1531,e4 e5 Nf3 Nc6 Bc4 Bc5 d4 exd4 Ng5,C44,Scotch Game: Scotch Gambit |  Sarratt Variation,9
mKyJMtl3,TRUE,black,20+5,webkin,1538,trithemius,1652,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5
yq7tFqRI,TRUE,black,25+0,jerzypa2,1505,webkin,1542,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3,C54,Italian Game: Giuoco Piano |  Greco's Attack,13
zOMBXuAP,TRUE,white,10+0,hd_aslani,1479,bigmurphx,1344,e4 e6,C00,French Defense #2,2
Agi0ctBI,TRUE,white,10+0,bigmurphx,1329,hd_aslani,1494,e3,A00,Van't Kruijs Opening,1
qJSPY64w,TRUE,black,10+0,hd_aslani,1505,bossofcourse,1510,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
0Lr6uU0O,TRUE,black,10+0,maregtypography,1478,hd_aslani,1495,d4 c5,A43,Old Benoni Defense,2
oPofJuSx,TRUE,black,10+0,hd_aslani,1504,ezio9494,1531,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
LyzV4uE0,TRUE,white,10+0,boardman,1511,hd_aslani,1526,e4 e5 Qf3,C20,King's Pawn Game: Napoleon Attack,3
jJcnlnda,TRUE,white,10+0,hd_aslani,1519,kevinsitho2,1410,e4 c5 a3,B20,Sicilian Defense: Mengarini Variation,3
EWHWTy9B,TRUE,white,10+0,dmitry74,1526,hd_aslani,1529,e4 e5 f4 exf4 Nf3,C34,King's Gambit Accepted |  King's Knight Gambit,5
XXa30QAY,TRUE,white,10+0,hd_aslani,1519,brendis,1495,e4 e6,C00,French Defense #2,2
xGKt7dNX,TRUE,black,10+0,detaon,1406,hd_aslani,1512,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5,C51,Italian Game: Evans Gambit |  McDonnell Defense,10
TGRc4tHI,TRUE,white,10+0,hd_aslani,1501,mohsinstar,1496,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
Ev8ZgWIx,TRUE,black,10+0,jrbr,1480,hd_aslani,1491,e4 e5 c4,C20,English Opening: The Whale,3
YxzS9CMH,TRUE,black,10+0,sobhy1234,1418,hd_aslani,1482,e4 e5 Bc4 Bc5,C20,Bishop's Opening: Boi Variation,4
ejJXxGfv,TRUE,white,10+0,hd_aslani,1470,wildcat1,1521,e4 e5 Nf3 d6 Bc4 Be7,C41,Philidor Defense #4,6
Bv7gYMER,TRUE,black,10+0,pinetoscacchi,1376,hd_aslani,1462,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5
XfOgO2ad,TRUE,white,10+0,hd_aslani,1453,pinetoscacchi,1385,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
RBVr2qKD,TRUE,black,10+0,hd_aslani,1447,aimery,1485,e4 e5 Bc4,C23,Bishop's Opening,3
2O5sBya9,TRUE,black,10+0,dmytro4124,1324,hd_aslani,1440,e4 e5 Nf3 Nc6 Bc4 Bc5 d4 exd4 Ng5,C44,Scotch Game: Scotch Gambit |  Sarratt Variation,9
NyCly6Re,TRUE,black,10+0,dmytro4124,1418,hd_aslani,1432,e4 e5 Nf3 Nc6 Bb5 d6,C62,Ruy Lopez: Steinitz Defense,6
i6ZFAhP9,TRUE,white,10+0,hd_aslani,1434,elkabyliano,1357,e4 e5 Bc4,C23,Bishop's Opening,3
luY5KfH2,TRUE,black,10+0,hd_aslani,1444,marcosaurelio,1475,e4 d6,B07,Pirc Defense #4,2
UVmN5a0Y,TRUE,black,10+0,sebastian9,1465,hd_aslani,1432,e4 e5 Nf3 Nc6 c3,C44,Ponziani Opening,5
0uYNBCUg,TRUE,white,10+0,mastercaique,1373,hd_aslani,1445,e4 e5 Nf3 Nc6 Bb5 d6,C62,Ruy Lopez: Steinitz Defense,6
9INxecqU,TRUE,white,10+0,hd_aslani,1434,tchoualack,1442,e4 e5 Bc4,C23,Bishop's Opening,3
f94QiGRl,FALSE,white,10+0,boumattar,1521,hd_aslani,1434,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 O-O d6 d4 exd4 cxd4 Bb6 Nc3,C51,Italian Game: Evans Gambit |  Morphy Attack,17
109EBr6q,TRUE,white,10+0,dm1000,1461,hd_aslani,1444,d4 e6 e4 d5 e5,C02,French Defense: Advance Variation #3,5
j5lhzphF,TRUE,white,10+0,sanivadaajay,1480,hd_aslani,1462,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6
S9GnUPZl,TRUE,black,10+0,hd_aslani,1472,ajay_27,1468,e4 e5 Bc4,C23,Bishop's Opening,3
MocI97S6,TRUE,white,10+0,hd_aslani,1462,kasparof09,1465,e4 c5 a3,B20,Sicilian Defense: Mengarini Variation,3
UvRlXFuZ,TRUE,draw,10+0,sekatski,1459,hd_aslani,1462,b3 e5,A01,Nimzo-Larsen Attack: Modern Variation,2
9qWaIfGl,TRUE,white,10+0,hd_aslani,1449,pedropaulo1972,1529,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5
5CKWrFYg,TRUE,white,10+0,shaderna,1460,hd_aslani,1460,e4 e5 Nf3 Nc6 d4 exd4 Nxd4,C45,Scotch Game,7
c3SvLaB1,TRUE,white,10+0,swat_drizzt,1501,hd_aslani,1481,e4 e5 Bc4 Bc5,C20,Bishop's Opening: Boi Variation,4
wU2Wds8R,TRUE,black,10+0,limo,1508,hd_aslani,1469,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bb6,C51,Italian Game: Evans Gambit Declined,8
ueJmq5xE,TRUE,white,10+0,hd_aslani,1460,amur_al28,1402,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
NJ4bImbc,TRUE,white,10+0,hd_aslani,1450,kkjasnagar,1442,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4
CwZe7rpa,TRUE,white,10+0,hd_aslani,1439,faris3009,1454,e4 g6,B06,Modern Defense,2
n9Pw7S7W,TRUE,black,10+0,sckynie,1401,hd_aslani,1429,e4 e5 Bc4,C23,Bishop's Opening,3
1mc6G51R,TRUE,white,10+0,hd_aslani,1413,agent_x,1333,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
O2cEXTWV,TRUE,black,10+2,philippinepride,2118,ruben922,1817,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7,C13,French Defense: Classical Variation |  Normal Variation,8
cBc1VAJ4,TRUE,white,15+0,philippinepride,2118,mysticc,2197,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Nxe4 d4 Nd6,C67,Ruy Lopez: Berlin Defense |  l'Hermet Variation,10
G9w87KIu,TRUE,white,15+0,philippinepride,2118,nickthegardner,2004,e4 c5 Nc3 e6,B23,Sicilian Defense: Closed,4
xjNr3t6x,TRUE,black,7+10,ars54321,2078,philippinepride,2077,e4 e6 d4 d5 Nc3 Bb4 e5 Ne7 a3 Bxc3+ bxc3 c5 Qg4,C18,French Defense: Winawer Variation |  Poisoned Pawn Variation,13
cbzM0gIr,TRUE,white,15+0,philippinepride,2040,nolletow,1969,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Qd6,C69,Ruy Lopez: Exchange Variation |  Bronstein Variation,10
iV9Payug,TRUE,white,15+0,philippinepride,2032,deyako_azami,1585,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O,C65,Ruy Lopez: Berlin Defense,7
WoWDaW76,TRUE,white,15+0,philippinepride,1938,sergei_vladimirovich,1862,e4 e5 Nf3 d6 d4 exd4 Nxd4,C41,Philidor Defense: Exchange Variation #2,7
4XPP8UBd,TRUE,white,15+0,philippinepride,1862,sergei_vladimirovich,1871,e4 e5 Nf3 d6 d4 exd4 Nxd4,C41,Philidor Defense: Exchange Variation #2,7
NlV871WO,TRUE,black,15+0,myforce,1697,philippinepride,1794,d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 g3 Nf6 Bg2 Be7 O-O O-O,D34,Tarrasch Defense: Classical Variation,16
ignMwLnA,TRUE,white,15+0,philippinepride,1655,myforce,1709,e4 d6 d4 Nf6 Nc3,B07,Pirc Defense #2,5
tFaJdS2P,TRUE,white,15+0,philippinepride,1500,ben67,1451,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
Y3h1K7yx,FALSE,white,5+8,alexandergon,1500,soundcard,1500,e4 Nf6 d3,B02,Alekhine Defense: Maroczy Variation,3
Rv9bCHt3,FALSE,black,5+5,bowwow,1671,sdabucket,1500,d4 e6 c4 Bb4+,E00,Kangaroo Defense,4
HXo9qHyK,FALSE,black,5+5,bowwow,1671,danielvt22,1567,e4 g6,B06,Modern Defense,2
l07zCxAw,FALSE,white,5+5,queensgambitonly,1710,bowwow,1671,b4,A00,Polish Opening,1
Ow1AWBzM,FALSE,black,5+5,f0854,1610,bowwow,1671,e4 c6 Nf3 d5 Nc3,B10,Caro-Kann Defense: Two Knights Attack,5
usHrhCTX,FALSE,black,5+5,bowwow,1671,sb6,1743,e4 e5 f4 exf4 Nf3 Nc6,C34,King's Gambit Accepted |  MacLeod Defense,6
Z4NLTNqE,FALSE,white,5+5,bowwow,1671,abdallah993,1398,e4 e5 Nf3 Nc6 Bc4 Nd4,C50,Italian Game: Schilling-Kostic Gambit,6
l0p9DZcs,FALSE,white,5+5,abdallah993,1398,bowwow,1671,e4 c6 d4 d5 exd5,B13,Caro-Kann Defense: Exchange Variation,5
HEKFLJyd,FALSE,black,10+15,bowwow,1671,lombart,2014,e4 c5 Nf3 d6,B50,Sicilian Defense,4
ciH8wiOt,FALSE,white,5+5,marta_monti,1794,bowwow,1671,c4 e5 Nc3 Nf6 g3 d5,A22,English Opening: King's English Variation |  Two Knights Variation |  Reversed Dragon,6
5lolr2Hd,FALSE,white,5+5,kinatos,1771,bowwow,1671,d4 Nf6 c4 g6 Nc3 d5,D80,Gruenfeld Defense,6
YfPtUKJh,TRUE,white,5+5,tepkel,1648,bowwow,1682,e4 c6 Bc4,B00,Caro-Kann Defense: Hillbilly Attack,3
6AHYEOhF,TRUE,black,5+5,bowwow,1692,exoice,1735,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4
F7SR3L2c,TRUE,white,5+5,bowwow,1688,citizentwelve,1421,e4 c5 Nf3,B27,Sicilian Defense,3
KQFu9cz9,TRUE,black,5+5,king_of_knights,1705,bowwow,1676,Nf3 Nf6 e3 d5 d4,D04,Queen's Pawn Game: Colle System,5
dLjaXzuJ,TRUE,black,5+5,vinakao,1396,bowwow,1672,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5,B18,Caro-Kann Defense: Classical Variation,8
h5R6SpUG,TRUE,white,7+7,bowwow,1667,dipset,1456,e4 c5 Nf3 d6 d4,B54,Sicilian Defense,5
b9nHjJGY,TRUE,black,5+5,bowwow,1684,laguerrovick,1435,e4 d5 exd5 c6,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit,4
zppADk96,TRUE,black,15+0,dayvc,1549,bowwow,1676,e4 c6 d4 d5 e5,B12,Caro-Kann Defense: Advance Variation,5
wuI6rEj7,TRUE,black,30+30,bowwow,1687,thechesschump,1668,e4 d6 d4 Nf6 Nc3,B07,Pirc Defense #2,5
cTI3uVtT,TRUE,black,25+0,bowwow,1698,anyckin,1680,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5,C51,Italian Game: Evans Gambit |  McDonnell Defense,10
8ikn74mb,FALSE,white,15+8,bowwow,1698,shenley1914,1470,e4 g6 d4 Bg7,B06,Robatsch (Modern) Defense,4
wJXNUNzJ,FALSE,black,15+8,shenley1914,1470,bowwow,1698,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
enUFhR57,TRUE,white,5+5,bowwow,1689,chessluv,1616,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e6,B84,Sicilian Defense: Scheveningen Variation |  Classical Variation,12
ckclZAqW,TRUE,black,30+0,dbattipaglia,1673,bowwow,1678,e4 c5 Nf3 d6 Nc3 e6 d4 cxd4 Nxd4 Nf6 Bc4,B86,Sicilian Defense: Sozin Attack,11
Qu3MVllt,TRUE,white,5+20,bowwow,1670,babayastaaa,1588,e4 e5 Nf3 Nc6 Bc4 Nd4,C50,Italian Game: Schilling-Kostic Gambit,6
p6ifNJBw,TRUE,white,5+5,martinef12,1791,bowwow,1677,e4 c6,B10,Caro-Kann Defense,2
2GqMczDY,TRUE,draw,5+5,fireball19,1639,bowwow,1663,d4 Nf6,A45,Indian Game,2
KYeLQrBP,TRUE,white,5+5,bowwow,1650,idrojo,1720,e4 Nc6 d4 e5 d5,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
vLAWlndI,TRUE,white,5+5,filorly,1790,bowwow,1657,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6
VJDHm9iv,TRUE,white,5+5,bowwow,1646,mosampaio,1640,e4 d5 exd5 Qxd5 Nc3 Qa5,B01,Scandinavian Defense: Main Line,6
KENXx1H4,TRUE,white,8+0,karimfrommorocco,1856,bowwow,1651,e4 c5 Nf3 d6,B50,Sicilian Defense,4
Tat8TxY9,TRUE,white,15+10,corey5010,1655,bowwow,1662,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3,B75,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Early Deviations,13
3K0d4sf1,TRUE,white,5+5,nwr7794,1646,bowwow,1673,e4 c5 Nf3 d6 Bb5+ Bd7,B52,Sicilian Defense: Canal Attack |  Main Line,6
dVgAYQq2,TRUE,white,5+5,bowwow,1662,nwr7794,1656,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6,C41,Philidor Defense: Exchange Variation,8
Q19RrR5C,FALSE,white,5+5,cederick,1516,loopoetam,1506,e4 d6 Nf3 e5 d4,C41,Philidor Defense,5
AEB20bwt,TRUE,black,5+5,pedoreo,1489,cederick,1501,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
SVLzTssU,FALSE,black,5+5,parsa41148,1188,cederick,1501,c4 Nc6,A10,English Opening: Anglo-Lithuanian Variation,2
EoAM7WnC,TRUE,black,12+2,h_nasimdoust,1999,faye,1929,d3 e5,A00,Mieses Opening: Reversed Rat,2
uLmIQ5gN,TRUE,black,10+0,robinbuk,1901,faye,1718,d4 Nf6 Nf3 e6 e3,A46,Yusupov-Rubinstein System,5
gUwtUAM8,TRUE,black,10+0,alstn,1587,faye,1500,e4 c5 f4,B21,Sicilian Defense: McDonnell Attack,3
dUT9FWm3,TRUE,black,90+5,pepemaster,1891,bigpawn16,1500,e4 c5 Nf3 d6,B50,Sicilian Defense,4
QZgn9FF5,TRUE,black,15+0,elcidestaron,1829,si73,1707,d4 g6,A40,Modern Defense,2
XdwF3vgd,TRUE,draw,15+0,petr-klyunkov,1736,elcidestaron,1832,e4 e6 Nf3,C00,French Defense: Knight Variation,3
YLXFQ9Z4,TRUE,black,15+0,elcidestaron,1847,przema2011,1712,d4 Nf6,A45,Indian Game,2
4weCiecQ,TRUE,black,15+0,ognyn,1834,elcidestaron,1835,e4 e6 d4 d5 e5 c5 c3,C02,French Defense: Advance Variation #2,7
IdKtXc82,TRUE,white,15+0,elcidestaron,1825,demetrio50,1769,d4 d6,A41,Queen's Pawn,2
ukU8o43U,TRUE,draw,15+0,innout,1864,elcidestaron,1823,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6,C10,French Defense: Rubinstein Variation |  Fort Knox Variation,10
WpfzHv8n,TRUE,draw,15+0,conanwong,1964,elcidestaron,1818,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6,C10,French Defense: Rubinstein Variation |  Fort Knox Variation,10
SeysCkcO,TRUE,black,15+0,elcidestaron,1834,carlos0575,1723,d4 e6,A40,Horwitz Defense,2
uaDzZVi3,TRUE,black,15+0,birdplane,1727,elcidestaron,1825,e4 e6 d3,C00,French Defense: King's Indian Attack,3
9BFUJexL,TRUE,black,15+0,idetestchess,1701,elcidestaron,1816,d4 e6 c4 d5 Nf3 Nf6 Bg5 Be7 Nc3 O-O e3 h6 Bxf6,D55,Queen's Gambit Declined: Anti-Tartakower Variation,13
qesmkB89,TRUE,white,15+0,elcidestaron,1807,denis72,1690,d4 e6 c4 b6,A40,English Defense,4
rvyyS2XH,TRUE,black,15+0,pero2003,1650,elcidestaron,1800,e4 e6 Nf3,C00,French Defense: Knight Variation,3
vG79yeJD,TRUE,white,15+0,elcidestaron,1791,isaac-26,1683,d4 c5,A43,Old Benoni Defense,2
imB3Xk1O,TRUE,black,15+0,campbell12,1705,elcidestaron,1781,d4 e6 e4 d5,C00,French Defense,4
nVlVhgF1,TRUE,black,15+0,arquerosolo,1697,elcidestaron,1770,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Bd7,C02,French Defense: Advance Variation |  Euwe Variation,10
esTtXNlB,TRUE,draw,15+0,elcidestaron,1770,italovieira,1774,d4 Nf6 c4 g6 Nc3 d5 Bf4 Bg7 e3 O-O Nf3,D93,Gruenfeld Defense: Three Knights Variation |  Hungarian Variation,11
vn1rd7nO,TRUE,black,15+0,cesp62,1811,elcidestaron,1755,Nf3 e6,A04,Zukertort Opening: Queen's Gambit Invitation,2
tPzvkeYT,TRUE,black,30+0,elcidestaron,1768,butagaz-parov,1754,e4 e5 Nf3 Nc6 Bb5,C60,Ruy Lopez,5
W05ngb4v,TRUE,white,30+0,gurkhey,1678,elcidestaron,1785,e4 e6 d4 d5 exd5,C01,French Defense: Exchange Variation,5
eHDZtxTg,TRUE,black,15+0,elcidestaron,1798,khalon,1764,e4 e5 Nf3 Nc6 c3 d5 Bb5,C44,Ponziani Opening: Spanish Variation,7
p3ovqxmU,TRUE,white,30+0,saruar,1759,elcidestaron,1814,d4 d5 c4 c6 e3 Nf6 Nf3 Bf5,D12,Slav Defense: Quiet Variation |  Schallopp Defense,8
nZnmaGLQ,TRUE,black,10+0,elcidestaron,1827,alc_rabie,1829,d4 d5 c4 dxc4 e3,D20,Queen's Gambit Accepted: Old Variation,5
3ZLZQ7a4,TRUE,white,30+0,bastou14078,1799,elcidestaron,1843,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 Bxe7 Qxe7 Qg4,C14,French Defense: Classical Variation |  Pollock Variation,13
KvwLbNRb,TRUE,black,10+0,elcidestaron,1848,colin_ni,2122,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6,B41,Sicilian Defense: Kan Variation,8
FUWrFGj8,TRUE,draw,30+0,elcidestaron,1849,wladek1955,1826,e4 Nf6 e5 Nd5 d4,B03,Alekhine Defense #2,5
Ku2EnnB1,TRUE,black,10+0,areknisorwet,1994,jlee96,2023,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nb3,C45,Scotch Game: Potter Variation,9
sNQNyZTI,TRUE,white,10+0,jlee96,2011,areknisorwet,2004,e4 e6 d4 c5 d5,A43,Franco-Benoni Defense,5
edb8KHT9,TRUE,white,10+0,kentt,1895,jlee96,2028,e4 e5 Nc3 Nc6,C25,Vienna Game: Max Lange Defense,4
lFsOFURn,TRUE,black,10+0,vokizre_n,1989,jlee96,2016,d4 Nf6 c4 e6 Nc3 d5,D35,Queen's Gambit Declined: Normal Defense,6
j4Jgs3BT,TRUE,white,10+0,nesa10,2177,jlee96,2024,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5
dvKLK828,TRUE,white,10+0,jlee96,2009,windranger1488,2058,e4 e6 d4 d5 exd5 exd5 c4,C01,French Defense: Exchange Variation |  Monte Carlo Variation,7
UTTQdAPC,TRUE,white,10+0,jlee96,2003,sslmcm,1774,e4 e5 Bc4 f5,C23,Bishop's Opening: Calabrese Countergambit,4
BVCKqf9g,TRUE,black,10+0,chessrgood,1984,jlee96,1990,d4 Nf6,A45,Indian Game,2
Z7qXopih,TRUE,black,25+0,ahmeth,1910,jlee96,1979,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O Bc5,C65,Ruy Lopez: Berlin Defense |  Beverwijk Variation,8
ANejBDCI,FALSE,black,5+5,artur5555,2173,jlee96,1979,Nf3 Nc6 d4 d5,D02,Queen's Pawn Game: Chigorin Variation,4
1jQvcCAO,TRUE,black,10+0,dnowchess,1811,dorliss,1753,d4 Nf6 c4 e5 dxe5 Ng4 Nf3,A52,Budapest Defense: Adler Variation,7
lzfP8Pqn,TRUE,black,10+0,dnowchess,1824,mobin1388,1798,d4 e6 c4 d5 Nf3 c5,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,6
auELej4Z,TRUE,black,10+0,dnowchess,1834,happysidney,1896,d3 d5 Nf3,A06,Zukertort Opening: Old Indian Attack,3
9MDSBK9P,TRUE,black,10+0,mishassio,1495,dnowchess,1831,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6,C68,Ruy Lopez: Exchange Variation |  Lutikov Variation,8
WffRlm0J,TRUE,black,10+0,dnowchess,1840,jalrivi1952,1914,d4 d5 c4 e6 Nf3 Nf6 Nc3 c6,D43,Semi-Slav Defense,8
pZYi4UW3,TRUE,white,10+0,benuard,1874,dnowchess,1851,e4 e5 Nf3 Nc6 c3 Nf6,C44,Ponziani Opening: Jaenisch Counterattack,6
hCx9wtof,TRUE,black,10+0,jeandossantos,1889,dnowchess,1837,d4 c5 e4,B21,Sicilian Defense: Smith-Morra Gambit #2,3
moVzqlDK,TRUE,black,12+0,knightlight2,1305,tonyhuang19,1402,e4 e5 f4,C30,King's Gambit,3
SDtYGwSy,FALSE,black,15+0,aymaney10,1500,tonyhuang19,1402,e4 e6,C00,French Defense #2,2
mW3KFFHG,TRUE,black,10+0,tonyhuang19,1406,checkersman,1823,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
kY9tnUF3,TRUE,white,10+0,tonyhuang19,1379,descerebrado9,1421,d4 d5 c4 e6 Nc3,D31,Queen's Gambit Declined: Queen's Knight Variation,5
xnBaJWZC,TRUE,white,10+8,tonyhuang19,1366,bigwarlike,1171,d4 d6 c4 e5,A41,Rat Defense: English Rat,4
MyRka1ps,FALSE,black,10+5,tonyhuang19,1366,hick4u1219,1500,d4 e6,A40,Horwitz Defense,2
RpXi7Bve,TRUE,black,10+0,tonyhuang19,1368,tacticalattack,1918,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Nf3,D85,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,13
MMo4pe5s,TRUE,black,10+0,tangelo777,1689,tonyhuang19,1273,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11
Jg4FZMQR,TRUE,draw,10+0,pepeline84,1721,tonyhuang19,1249,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O,C78,Ruy Lopez: Morphy Defense,9
